created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Feb 05 00:51:43 +0000 2024;1754306777976545381;"@PKSejahtera Mudah2an timnas dah petain potensi kecurangan di 19 provinsi. Utk capai 50%+1 mungkin mainnya di situ. Bisa jadi penggelembungan or pengurangan suara.";0;0;0;0;in;368283750;1754162868751306862;Har5999;https://twitter.com/Har5999/status/1754306777976545381
Sun Feb 04 16:31:34 +0000 2024;1754180909681848488;"@idextratime Mari berandai-andai timnas mainnya di Asian Cup kaya di eAsian Cup. Mungkin belum sekarang, semoga tahun yang akan datang mainnya sekeren ini.   https://t.co/9ZDKGG3dTM";0;0;0;0;in;191370084;1754153077735879165;mr_cordova;https://twitter.com/mr_cordova/status/1754180909681848488
Sun Feb 04 15:43:45 +0000 2024;1754168876471046524;"Andai saja timnas indo in real life mainnya kayak di e-football 😄";0;1;0;0;in;868452785221640192;1754168876471046524;alfandiuwu;https://twitter.com/alfandiuwu/status/1754168876471046524
Sun Feb 04 15:29:48 +0000 2024;1754165363275940215;"Chelsea musim ini tanding sama timnas aja keknya bagusan mainnya timnas.";0;0;0;0;in;550850737;1754165363275940215;pip0024;https://twitter.com/pip0024/status/1754165363275940215
Sun Feb 04 09:43:18 +0000 2024;1754078165402808616;"@idextratime korsel mainnya longball terus, udah kek era kegelapan timnas indo kita lawan siapa dah?";0;1;0;0;in;1575530753160613888;1754073476678459715;AlaikaMuskan;https://twitter.com/AlaikaMuskan/status/1754078165402808616
Sun Feb 04 09:42:40 +0000 2024;1754078008036708762;"Ga boong ini dejavu kcc taun lalu sama fp yang timnas jordan terus dia di fiba ac mainnya BAGUS BANGET KYK 🤡🤡🤡";0;1;0;1;in;1559881372939866112;1754077276957016340;iceteastea;https://twitter.com/iceteastea/status/1754078008036708762
Sun Feb 04 09:34:45 +0000 2024;1754076015285153857;"Edo abis balik dari timnas malah jadi tarkam gini mainnya wkwk";0;0;0;0;in;101258990;1754076015285153857;chadobein;https://twitter.com/chadobein/status/1754076015285153857
Sun Feb 04 09:18:38 +0000 2024;1754071957790990662;"@aunrrahman bener sih, bahkan timnas aja yg peringkat bawah mainnya enak, sistematis banget. terus nonton liga 1 jadi agak gimana gitu";0;0;0;0;in;4214151742;1754057189726273656;Benikurniawan04;https://twitter.com/Benikurniawan04/status/1754071957790990662
Sun Feb 04 09:18:16 +0000 2024;1754071864849453235;"Belom bisa move on dari permainan timnas kemaren, ini liat persib mainnya kaya apaan anjir😂";0;0;0;0;in;70134400;1754071864849453235;snowflxxe;https://twitter.com/snowflxxe/status/1754071864849453235
Sun Feb 04 08:56:21 +0000 2024;1754066350040047636;"kmrn nonton timnas trus skrg nonton liga 1 meni asa jauh gini mainnya";0;1;0;0;in;380714762;1754066350040047636;ilhamdeer;https://twitter.com/ilhamdeer/status/1754066350040047636
Sun Feb 04 08:55:51 +0000 2024;1754066224357757197;"@idextratime korsel mainnya longball terus, udah kek era kegelapan timnas indo";0;4;0;65;in;1476520223230492674;1754065767996457325;isaacxqf;https://twitter.com/isaacxqf/status/1754066224357757197
Sun Feb 04 08:52:50 +0000 2024;1754065466535153825;"Setelah sekian lama ga nonton liga indo, terus ngebandingin sama permainan Timnas di Asian Cup lngsng mikir "Main apaan nih?" BUSET JAUH BNGT.  Nonton liga indo vibesnya kek nonton fun football, masih ga keliatan profesional²nya. Mainnya kek sesuka pemainnya/ kek ga pake taktik";0;1;0;0;in;1157139706477338625;1754065466535153825;Osas99136140;https://twitter.com/Osas99136140/status/1754065466535153825
Sun Feb 04 08:37:15 +0000 2024;1754061541903851608;"Lee Soyoung tuh bener bener ya krusial banget buat defensenya jkj. Udah keren, cool, pembawaannya kalem, mainnya bagus semua aspek. Bener bener kesayangan sejuta umat 🙏 Please kmu jgn cidera lagi, mau liat kmu pake baju timnas olimpiade nanti 🫂";0;0;0;1;in;850670918124814336;1754061541903851608;tmlpsfrwl;https://twitter.com/tmlpsfrwl/status/1754061541903851608
Sun Feb 04 08:32:43 +0000 2024;1754060401334251659;"Nonton AFC eASIAN Cup seru banget!! Timnas mainnya jago banget anjg🤩";0;0;0;0;in;1261166190;1754060401334251659;abeuja;https://twitter.com/abeuja/status/1754060401334251659
Sun Feb 04 08:27:46 +0000 2024;1754059156167016943;"@idextratime bayangin timnas beneran mainnya kyk efootball :(";0;0;0;10;in;3688489158;1754058787881996476;dimastrisngko;https://twitter.com/dimastrisngko/status/1754059156167016943
Sun Feb 04 04:50:51 +0000 2024;1754004566415437926;"Pengen juga rewards pemain yang lagi perform di liga sekarang seperti @AbramWenas . Kayanya boleh sekali-sekali dikasih kesempatan si TimNas. Biar semakin semangat juga dia mainnya 💪🏽";1;2;3;39;in;28508970;1754004566415437926;RockyPadila;https://twitter.com/RockyPadila/status/1754004566415437926
Sun Feb 04 03:31:06 +0000 2024;1753984497736151081;"Gue nonton @Lakers main, udah kayak @unmagnetism nonton timnas main. Kalo pas ditinggal, mainnya bagus, pas lagi ditonton, jelek banget";0;0;0;0;in;92970408;1753984497736151081;Adityaandra11;https://twitter.com/Adityaandra11/status/1753984497736151081
Sat Feb 03 15:17:33 +0000 2024;1753799893490229469;"@idextratime @bliblidotcom Orang Indonesia sudah terbiasa lihattimnas tersingkir jadi gk bgtu sakit apa lagi timnas jg mainnya cukup baik lha klo jepang kan harapannya juara mana tersingkir gara2 gol di menit akhir lagi apa gak nyesek tuh";0;0;0;0;in;908148883854733313;1753776356411035753;Putras009;https://twitter.com/Putras009/status/1753799893490229469
Sat Feb 03 10:29:03 +0000 2024;1753727291824472070;"@PorosHalangID penyebab ga keliatan sistem mainnya ya grgr pemainnya yg ga mempuni, sama aja kaya timnas STY gabisa mainin sistemnya klo pemainnya kyk lokal2an aja harus dikombinasi sm pemain naturalisasi";0;0;0;0;in;1380972916779610114;1753604773021208682;shandypul;https://twitter.com/shandypul/status/1753727291824472070
Sat Feb 03 08:50:29 +0000 2024;1753702487008461118;"@gilabola_ina Nggaklah. Kl mau ET bisa aja datengin sekelas Jose Mourinho (utk bikin Timnas jd tim yg mainnya pragmatis ala dia).  Sebaiknya jgn ganti² pelatih.";0;0;0;1;in;518091174;1753651007077409042;homeofkhalifah;https://twitter.com/homeofkhalifah/status/1753702487008461118
Sat Feb 03 05:23:13 +0000 2024;1753650324353728637;"@PorosHalangID Persis dg gaya tiMnas di piala Asia kmrn mainnya👍😁";0;1;0;8;in;773465195289186305;1753604773021208682;yuliadi_febri;https://twitter.com/yuliadi_febri/status/1753650324353728637
Sat Feb 03 00:38:59 +0000 2024;1753578794777280555;"@utdfocusid @basid_hm @bliblidotcom Adaptasi nya di timnas juga ya? 🤭 kalo cuma di klub sih Oke ya, ini nyampe timnas juga kek gitu mainnya. Adaptasi yg mana nih? 🤭";0;0;0;1;in;839651089871839232;1753300887324459437;official_fais;https://twitter.com/official_fais/status/1753578794777280555
Fri Feb 02 23:21:09 +0000 2024;1753559209705447727;"Pandit Senior Bilang Pemain Timnas Indonesia Ini Mainnya Gila, Shin Tae-yong Disebut Beruntung https://t.co/axXxRTgzmz";0;0;0;3;in;55507370;1753559209705447727;tvOneNews;https://twitter.com/tvOneNews/status/1753559209705447727
Fri Feb 02 17:27:51 +0000 2024;1753470298555650184;"timnas timnas apa yg mainnya dari malem sampe pagi?? timnas korea lah bjir 🤩👊🏻";0;0;0;0;in;1304694771860946944;1753470298555650184;snowswjs;https://twitter.com/snowswjs/status/1753470298555650184
Fri Feb 02 17:09:10 +0000 2024;1753465594966675805;"Bukan Marselino Ferdinan, Pandit Senior Ini Berani Sebut Pemain Terbaik Timnas Indonesia: Mainnya Gila!  Bung Binder berani sebut sosok ini sebagai pemain terbaik bagi Timnas #Timnas #MarselinoFerdinan #tvOnenews  Selengkapnya  https://t.co/v4obAdvgoJ https://t.co/v4obAdvgoJ";0;0;0;0;in;1738256529462341634;1753465594966675805;tvOnenewsdotcom;https://twitter.com/tvOnenewsdotcom/status/1753465594966675805
Fri Feb 02 16:58:05 +0000 2024;1753462806169751962;"@idextratime @bliblidotcom Beneran pertahanan kuat + direct football bngt Australia mainnya, dpt bola langsung ke depan ga banyang oper2an dibelakang. Pantes timnas kita kemarin bisa ngimbangin penguasaan tapi kebobolan 4, korea aja sampe ga bisa shooting";0;0;0;0;in;1590363050;1753452703928426787;Zakharia04;https://twitter.com/Zakharia04/status/1753462806169751962
Fri Feb 02 16:12:05 +0000 2024;1753451230641238392;"@iyehgitu @gilabola_ina “Berapa kali ganti pelatih dan gagal?” “Progressnya ada peningkatan.” “Ngajarin cara passing.”  Squad kemarin di piala asia dan sebelumnya di kualifikasi PD, itu banyak pemain keturunan. BANYAK. DAN GA ADA PELATIH TIMNAS LAIN YANG PUNYA PRIVILEGE ITU.  Tapi nyatanya mainnya sama.";0;3;0;0;in;122645257;1752974485379240131;20gallantoarbi;https://twitter.com/20gallantoarbi/status/1753451230641238392
Fri Feb 02 13:31:19 +0000 2024;1753410772703854846;"@idextratime @bliblidotcom Better timnas Indonesia gaksih mainnya? Bete banget nontonnya match ini";0;2;0;2;in;470427722;1753410508236145015;bagusssoeseno;https://twitter.com/bagusssoeseno/status/1753410772703854846
Fri Feb 02 13:22:51 +0000 2024;1753408643352174952;"@ardisatriawan ini mainnya pake pemain timnas masing-masing pakk 😭";0;0;0;0;in;1543811485088256000;1753405677886972141;kananrugi;https://twitter.com/kananrugi/status/1753408643352174952
Fri Feb 02 12:30:49 +0000 2024;1753395548420530374;"@x0ox346051 @medioclubID Ohh anti keturunan to ternyata ?? Timnas Indonesia kalau cuma diisi pemain Liga 1 ya dbantai, contoh di asian games, liga 1 jelek banget level mainnya, jadi kalau Sty dikasih target tinggi ya sudah bener ambil pemain keturunan";0;1;0;0;in;1321083519897133057;1753031503725158845;Andikv13;https://twitter.com/Andikv13/status/1753395548420530374
Fri Feb 02 11:38:15 +0000 2024;1753382317199069694;"Bukan Marselino Ferdinan, Pandit Senior Ini Berani Sebut Pemain Terbaik Timnas Indonesia: Mainnya Gila! https://t.co/ihDJckaNCr";0;0;0;0;in;55507370;1753382317199069694;tvOneNews;https://twitter.com/tvOneNews/status/1753382317199069694
Fri Feb 02 10:52:45 +0000 2024;1753370868305322495;"@Pine1243 @garem_oren @id_lgk Lagian mesir kagak ketolong juga yang main dieropa aja berapa🤣sama indo juga bagusan timnas mainnya";0;0;0;1;in;1313658877347414016;1753350896376046048;after_suckseed;https://twitter.com/after_suckseed/status/1753370868305322495
Fri Feb 02 05:13:06 +0000 2024;1753285392433078662;"Juhyeong kudu bagus terus sih mainnya, dia calon OF'er tetap di timnas sih gw bilang, udah ga ada beban wamil juga~ all he has to do is play great baseball ✨";0;1;0;0;in;1117479367225929728;1753285390046564854;justaintnobody;https://twitter.com/justaintnobody/status/1753285392433078662
Fri Feb 02 02:39:03 +0000 2024;1753246624837734753;"Seumur-umur nonton TIMNAS, baru di piala ASIA ini terkesan sama pola mainnya. Coba deh flashback ke longball firman utina dl wkkwkwkw bahkan dari kiper aja lgsg longball2 terus 🙃";0;0;0;0;in;104766411;1753246624837734753;gersonecon;https://twitter.com/gersonecon/status/1753246624837734753
Thu Feb 01 14:00:07 +0000 2024;1753055630586421276;"Ini timnas kita kapalnya baru jalan, "dari dermaga pertama (tujuan jangka pendek)", mau emang tenggelem lagi karena ganti pelatih di tengah jalan, maksudnya kalo emang performanya udah maksimal banget tapi ga ada prestasi baru ganti, timnas udah enak mainnya emang bukan prestasi?";0;1;0;0;in;792729035944005632;1752968401314795791;InterStreamer;https://twitter.com/InterStreamer/status/1753055630586421276
Thu Feb 01 11:28:57 +0000 2024;1753017588425363878;"@_mizuhashi @kornelius_ch @SiaranBolaLive Nah itu brrti abang pahamkan knp su twit “Mainnya bagus sih, tp tetep aja kalah.”? Artinya tnp bhas isu internal, kl mau naikin level buat sejajar dng tim elit asia, timnas hrs terbiasa mnng dl, shg rutin ikt event gede. Krn sprti yg abang blg “blm tentu menang walau main bagus”";0;1;0;0;in;119390599;1752544097888620727;halwicaksono;https://twitter.com/halwicaksono/status/1753017588425363878
Thu Feb 01 10:43:31 +0000 2024;1753006156329705803;"@f_wijayaa @AMFTervaf @TMidn_news @TimnasIndonesia Keknya dia dulu mainnya cuma friendly match, jadi masih aman secara asalkan dia mainnya maks 3x di negara pertama dan itu cuma di match non-competitive + mainnya ketika dia masih di umur under-21, dia masih bisa bela timnas lain asalkan eligible";0;1;0;0;in;796050283;1752886793173876764;ariffediyanto;https://twitter.com/ariffediyanto/status/1753006156329705803
Thu Feb 01 10:43:17 +0000 2024;1753006098154668455;"@AMFTervaf @TMidn_news @TimnasIndonesia Keknya dia dulu mainnya cuma friendly match, jadi masih aman secara asalkan dia mainnya maks 3x di negara pertama dan itu cuma di match non-competitive + mainnya ketika dia masih di umur under-21, dia masih bisa bela timnas lain asalkan eligible";0;1;1;2;in;796050283;1752886793173876764;ariffediyanto;https://twitter.com/ariffediyanto/status/1753006098154668455
Thu Feb 01 10:28:21 +0000 2024;1753002339240116599;"@ArifNasfi05 @feryokta19 @makanbolaID Ane yakin suatu saat IS ttp bakal kena cancel suporter timnas,karena liat mainnya sty ciamik begitu liat timnas u20 mending nonton netflix..🤣🤣";0;0;0;0;in;1391346655836860419;1752922260208525352;YuanandaArchi;https://twitter.com/YuanandaArchi/status/1753002339240116599
Thu Feb 01 09:43:06 +0000 2024;1752990949700227072;"@liliwasta @bapakpecundang @TMidn_news @TimnasIndonesia Ad milion manhoef cocok am main timnas yg mainnya counter attack tapi nih orng bilang Mo Nyoba tembus Belanda senior kalo ngk dpt bakal beralih ke indo, case nya mirip hilgres umur 26 klo gk tembus Belanda bakal mikir indo";0;1;0;0;in;1398676478603059202;1752886793173876764;Franzyy32;https://twitter.com/Franzyy32/status/1752990949700227072
Thu Feb 01 08:37:35 +0000 2024;1752974464638456085;"@rentfess Sender, terlambat gak? Aku tau beliau. Shayne Pattynama, sosok wingback kiri timnas yang mainnya garang, suka dibilang premannya timnas barengan sama Hubner. Yang pada akhirnya melewati proses naturalisasi demi nepatin janjinya kepada Alm. ayahnya buat bermain untuk Indonesia.  —";0;1;0;0;in;1578284300843487232;1752727141509439555;magxident;https://twitter.com/magxident/status/1752974464638456085
Thu Feb 01 07:45:30 +0000 2024;1752961355567796226;"@idextratime Bisa2nya timnas Indonesia nggak lolos padahal Australia mainnya biasa aja wkwk";0;3;0;0;in;1503939699139756032;1752960975530324047;fauzany90;https://twitter.com/fauzany90/status/1752961355567796226
Thu Feb 01 05:49:34 +0000 2024;1752932179401945120;"Dimana-mana tugas pelatih timnas ya cari pemain yg sesuai kriteria dan tentunya sesuai dgn rencana mainnya, bukan kriteria ketum federasinya. Kalo emg STY lebih suka dgn striker tipe yg bisa nahan bola dan jadi pemantul atau bagus akselerasinya, ya Struick emg udah paling bagus.";0;1;0;1;in;1739922062939185152;1752932171583766658;wythensaweboy;https://twitter.com/wythensaweboy/status/1752932179401945120
Thu Feb 01 05:18:47 +0000 2024;1752924433688514577;"@Indostransfer Habis Luis milla ganti Simon McMenemy, Timnas jadi njomplang banget mainnya https://t.co/6eaRDz3UfJ";0;1;0;0;in;615983217;1752904380783960468;cahwonogiri1980;https://twitter.com/cahwonogiri1980/status/1752924433688514577
Thu Feb 01 04:37:36 +0000 2024;1752914069797941649;"@nasi_uduk89 @ariffuadi79 @wobowobow @Box2boxID @Box2BoxBola @TimnasIndonesia udah gausah bawa” timnas 2023, intinya kan korea sama indonesia jaman segitu mainnya gitu” doang, kalo kalah tipis ya BIASA AJA";0;1;0;0;in;1268076695187189760;1752324567933321359;sadteayam;https://twitter.com/sadteayam/status/1752914069797941649
Thu Feb 01 04:29:09 +0000 2024;1752911943550243155;"@Indostransfer Ini yg pada nyaranin ke klub Asean lu jangan pd aneh2 dah kocak   Orang kita narik orangdi Eropa buat main di timnas tu ya biar di timnas ada pemain yg bisa bawa kultur kerjanya dr Eropa  Kalo disuruh ke Asean sm aja bohong  Noh Amat ke JDT jd kocak mainnya";0;3;0;59;in;1324049814695243776;1752883744065867899;donpoloohio;https://twitter.com/donpoloohio/status/1752911943550243155
Thu Feb 01 04:28:25 +0000 2024;1752911759713911003;"@nasi_uduk89 @ariffuadi79 @wobowobow @Box2boxID @Box2BoxBola @TimnasIndonesia nih mungkin lu lupa mainnya kedua timnas tahun 2007 tuh cuma modal longball, crossing, skill individu, sama nyari kesalahan lawan doang, barangkali lupa mainnya kurang lebih kaya ini   https://t.co/sc8TtHypoz";0;1;0;0;in;1268076695187189760;1752324567933321359;sadteayam;https://twitter.com/sadteayam/status/1752911759713911003
Thu Feb 01 04:09:48 +0000 2024;1752907072449261687;"Ada 2 faktor timnas mainnya enak, 1 karena STY, 2 Kualitas siaran dari operator tv di stadion yang bikin enak dilihat, ga kebayang kalo operator lokal yg nyiarin, cmiiw ✌️";0;0;0;0;in;2338247546;1752907072449261687;farizloh;https://twitter.com/farizloh/status/1752907072449261687
Thu Feb 01 03:57:18 +0000 2024;1752903927987892246;"Di babak 16 besar cuma timnas doang yg gak cetak gol dan kalah telak, tp mayoritas bilang mainnya bagus, terbagus selama nonton timnas katanya.";0;1;1;0;in;91315867;1752903927987892246;agamoneanggono;https://twitter.com/agamoneanggono/status/1752903927987892246
Thu Feb 01 02:10:45 +0000 2024;1752877114431574065;"@wijaya_strong @Indostransfer timnas babak 1 mainnya seperti rank 80 bahkan kadang 70  timnas babak 2 mainnya seperti rank 120 dan kadang bahkan balik ke setelan liga 1";0;1;0;0;in;316302486;1752772858504478968;taufiqutomo;https://twitter.com/taufiqutomo/status/1752877114431574065
Wed Jan 31 16:25:42 +0000 2024;1752729881975332932;"Gw sgt senang liat permainan timnas indonesia lawan australia kemarin, seru. Berani menekan lawan. Ga kyk dlu baru menit 60 udh kehabisan tenaga.  Klo gw jd ketum PSSI udh lgsg gw kasih kontrak jangka panjang. Ga perlu target juara, itu mah bonus, yg penting mainnya bener aja dlu";0;0;0;0;in;1555360444654956544;1752638730052002020;bluebenss;https://twitter.com/bluebenss/status/1752729881975332932
Wed Jan 31 15:28:14 +0000 2024;1752715420711403793;"@theaseanball PSSI masukin timnas skrg jalur host aja y? Utg timnas cowo senior mainnya kmrn bener dan bs lolos jalur kualifikasi.. liga cewe ga ada apalagi yg junior bisa2nya ada timnasnya..";0;0;0;1;in;79945241;1752632823083586047;upin_to;https://twitter.com/upin_to/status/1752715420711403793
